simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
PFE,26.58,-2.49,36154912,7.0997343636802785,24.96,26.8,0,8,43541824.85,0.69,-0.7,-2.06,-1.89,29.65,1.93,23.33,38.33,38.33,48.24,0.31,0.43,,-0.02526,-0.02085,0.14597,0.01852,0.01703,8,0.05845433302311376,0.25358730158730153,0.0,-2.06,98.24000000000001,0.31,24.56,2026-03-04
NVDA,180.05,-1.33,206465519,8.235820705090061,173.61,188.52,4,4,183663684.767,0.28,-0.25,-6.64,-2.82,91.0,3.16,39.51,21.36,39.13,46.03,1.06,2.69,,-0.01341,-0.06868,0.4279,0.04973,0.03624,9,0.0781638288238506,0.459047619047619,0.0,-5.0,96.03,1.06,23.62,2026-03-04
BABA,135.59,-4.89,9390991,15.567728108056803,140.82,164.59,9,0,12194134.067,-0.9,0.93,-11.44,-12.52,76.34,2.78,21.47,19.02,59.51,25.47,-4.56,-1.98,,-0.05013,-0.12152,0.07502,0.0442,0.01751,4,0.20536208207530904,0.22996825396825396,0.93,-5.0,75.47,-4.56,23.47,2026-03-04
AAPL,263.75,-0.37,41576035,8.82701607277278,247.41,270.26,1,6,48057082.317,0.5,-0.63,-3.08,-1.82,79.38,2.66,4.97,33.33,61.69,49.94,2.55,3.8,,-0.00367,-0.03131,0.28931,0.04371,0.01556,8,0.08842023469023776,0.02044444444444444,0.0,-3.08,99.94,2.55,22.49,2026-03-04
HOOD,76.07,-3.44,26551076,41.52248177807282,71.62,109.14,4,1,30156579.033,-0.58,-0.26,3.65,-2.2,188.96,5.9,39.42,25.82,34.76,42.25,-4.59,-5.25,,-0.03501,0.03587,0.34137,0.09168,0.04518,6,0.6556404542574316,0.45790476190476187,0.0,3.65,92.25,-4.59,22.44,2026-03-04
GOOGL,303.58,-0.96,34310346,8.323701961832672,302.64,328.93,5,1,36768543.683,0.28,-0.1,-2.35,-3.37,171.64,2.58,69.02,4.98,26.0,43.82,-0.52,1.9,,-0.00964,-0.02383,0.67688,0.07949,0.01436,7,0.07968844468938648,0.8337777777777777,0.0,-2.35,93.82,-0.52,20.95,2026-03-04
JPM,300.26,0.91,8485214,6.512821285781642,297.49,317.52,3,2,9429267.133,-0.01,-0.34,1.0,-2.49,55.19,2.91,61.87,16.52,21.61,45.72,-1.68,-0.33,,0.00903,0.00991,0.1694,0.03203,0.01582,3,0.04827221884516654,0.742984126984127,0.0,1.0,95.72,-1.68,20.78,2026-03-04
HIMS,15.82,-4.0,32656056,61.37190767955039,18.81,35.46,5,0,30486588.95,-1.13,-0.19,2.33,-10.77,106.99,7.92,10.98,55.49,33.54,28.29,-3.83,-4.49,,-0.04087,0.02302,-1.17836,0.07442,0.0766,6,1.0,0.09676190476190477,0.0,2.33,78.28999999999999,-3.83,20.58,2026-03-04
ORCL,149.01,-0.16,21902589,19.72230406871831,155.64,189.7,5,0,20507935.0,-1.01,-0.18,1.96,-1.15,62.72,4.58,54.06,24.37,21.57,43.22,-5.76,-6.26,,-0.00161,0.01945,-0.00862,0.03819,0.02301,5,0.27743811579373984,0.6438095238095238,0.0,1.96,93.22,-5.76,20.19,2026-03-04
WFC,82.53,-0.06,21280188,12.518161875730035,82.26,93.24,5,1,14653624.683,-0.53,0.13,-2.41,-6.31,65.11,3.7,42.29,26.17,31.54,38.44,-1.57,-0.76,,-0.00061,-0.02442,0.11846,0.03724,0.03201,4,0.15245640874811472,0.49434920634920637,0.13,-2.41,88.44,-1.57,20.03,2026-03-04
AMZN,208.73,0.16,43410499,14.751546164814869,205.51,238.24,4,1,47033178.55,-0.7,-0.18,0.08,-0.68,42.82,2.62,82.11,6.69,11.2,42.91,-4.76,-5.47,,0.00163,0.00081,0.08313,0.02623,0.01035,8,0.1912024764215678,1.0,0.0,0.08,92.91,-4.76,19.73,2026-03-04
NKE,59.39,-2.66,15313585,4.397822859970317,61.77,64.54,7,0,15931509.733,-1.73,0.16,-7.33,-5.9,39.78,3.46,3.36,44.97,51.68,37.62,-0.4,0.04,,-0.02691,-0.07616,0.00812,0.02499,0.01504,5,0.011579978939909641,0.0,0.16,-5.0,87.62,-0.4,18.69,2026-03-04
AMD,190.95,-3.86,33988318,14.289857847133113,192.11,221.68,5,0,38255886.8,-0.06,-0.12,-10.7,-7.33,196.48,4.08,9.41,40.22,50.37,39.98,-3.96,-1.65,,-0.03938,-0.11322,0.62998,0.09269,0.01363,7,0.18319283522888702,0.07682539682539682,0.0,-5.0,89.97999999999999,-3.96,16.67,2026-03-04
AVGO,313.84,-1.56,20355255,10.090084502798618,309.9,342.83,3,1,22549017.6,0.09,-0.3,-3.58,-4.17,101.6,3.93,10.5,24.06,65.45,42.07,-0.52,2.43,,-0.01574,-0.03645,0.41245,0.05425,0.01946,6,0.1103326906456062,0.09066666666666667,0.0,-3.58,92.07,-0.52,15.7,2026-03-04
SMCI,30.68,-3.61,28660199,10.593270250107983,30.15,33.52,1,2,38067411.533,-0.54,-0.46,-1.45,-3.45,98.53,5.13,11.52,27.88,60.6,46.43,-0.02,-0.06,,-0.0368,-0.01456,-0.04556,0.06394,0.0476,7,0.11906225371849534,0.10361904761904761,0.0,-1.45,96.43,-0.02,14.84,2026-03-04
V,320.83,0.1,6662015,8.656837555796207,325.28,354.71,1,0,6946306.267,-0.98,-0.53,4.43,-0.14,23.65,2.33,65.51,15.65,18.84,47.22,-4.36,-5.37,,0.001,0.04335,-0.09064,0.015,0.00756,3,0.08546787742348001,0.7892063492063494,0.0,4.43,97.22,-4.36,13.57,2026-03-04
TSLA,392.43,-2.7,52697218,9.663078762260733,396.01,436.22,2,0,71384790.817,-0.33,-0.37,-4.14,-4.52,85.47,3.22,24.31,11.43,64.26,39.79,-4.26,-1.95,,-0.02737,-0.04229,0.3205,0.04793,0.01905,9,0.10292474325352828,0.266031746031746,0.0,-4.14,89.78999999999999,-4.26,10.73,2026-03-04
