simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
UBER,85.44,-2.45,15486000,14.608012050310387,73.96,85.61,1,8,20035642.6,0.78,-0.51,3.11,-0.84,49.48,2.33,76.38,0.42,23.21,52.81,0.57,0.78,,-0.02485,0.03066,0.15708,0.03099,0.03447,5,0.19144301056471366,0.7812012074528988,0.0,3.11,97.19,0.57,29.91,2026-01-12
V,349.77,-0.7,6357100,5.480869169192547,335.78,354.71,0,6,6279587.983,0.36,-0.52,0.95,-2.0,30.96,1.44,43.14,45.85,11.01,46.52,0.93,2.21,,-0.00701,0.00945,0.02871,0.01952,0.01331,3,0.0,0.43520349744977616,0.0,0.95,96.52000000000001,0.93,22.3,2026-01-12
HIMS,31.69,-6.44,15542900,53.15637768838491,28.98,49.95,3,2,33822920.25,-0.55,-0.29,-5.15,-29.21,132.66,5.82,97.4,1.49,1.12,34.22,-3.38,-1.57,,-0.06653,-0.05285,-0.06682,0.08784,0.0444,6,0.9999999999999999,1.0,0.0,-5.0,84.22,-3.38,19.03,2026-01-12
CRM,259.94,-0.23,5240900,7.470174709651291,259.02,279.12,2,1,6238531.983,-0.61,-0.44,2.49,-4.36,40.22,2.28,1.33,22.79,75.88,41.52,-3.78,-2.24,,-0.00227,0.02461,-0.07216,0.02529,0.01764,3,0.041725942779570424,0.0,0.0,2.49,91.52000000000001,-3.78,15.53,2026-01-12
KHC,23.42,-0.04,15055500,9.83490147345998,26.78,29.55,5,0,11656848.85,-2.02,0.12,-3.98,-7.41,34.57,2.02,6.45,40.86,52.69,28.5,-1.29,-1.19,,-0.00043,-0.04058,-0.24393,0.02231,0.01764,4,0.09132639461023603,0.05329447278026439,0.12,-3.98,78.5,-1.29,14.16,2026-01-12
SMCI,30.16,0.87,21560300,20.629579835201152,31.66,38.94,0,0,47343607.017,-1.06,-0.79,-2.58,-15.94,105.22,4.15,8.78,58.78,32.43,38.84,-1.98,-1.29,,0.00866,-0.02618,-0.28486,0.06832,0.01837,8,0.31774617904516544,0.07754762152597063,0.0,-2.58,88.84,-1.98,7.37,2026-01-12
