simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
HOOD,72.54,5.01,28202247,34.12886196096667,75.8,106.99,5,0,28558988.583,-1.0,-0.1,-3.15,-4.73,70.63,4.19,25.99,74.01,0.0,42.35,-3.48,-3.62,,0.04887,-0.03202,-0.48765,0.04457,0.04224,6,0.5527485165990985,0.2608220376038478,0.0,-3.15,92.35,-3.48,18.23,2026-03-27
CRM,181.96,-0.58,18092997,16.75531784352668,192.92,228.2,5,0,12134710.683,-1.09,0.08,-6.37,-6.65,42.24,4.02,49.6,22.41,27.98,35.48,-3.68,-3.25,bearish,-0.00581,-0.06582,-0.38001,0.02697,0.02882,4,0.2429328803968958,0.5189112374289462,0.08,-5.0,85.47999999999999,-3.68,15.92,2026-03-27
NVDA,178.68,1.99,142336713,3.132360762052453,182.34,188.14,3,0,174419806.733,-1.15,-0.29,-0.95,-1.06,34.38,2.61,36.16,58.12,5.72,46.22,-2.4,-1.86,,0.01967,-0.00958,-0.06421,0.02162,0.02167,9,0.0,0.37199387844337556,0.0,-0.95,96.22,-2.4,14.13,2026-03-27
AMZN,211.71,2.16,34266291,13.205654995144869,208.73,238.24,1,1,48275502.4,-0.66,-0.53,0.88,0.3,30.36,1.98,4.73,42.9,52.37,49.33,-1.95,-2.34,,0.02134,0.00873,-0.09376,0.01921,0.01908,8,0.1796331272641549,0.02842151289899432,0.0,0.88,99.33,-1.95,14.09,2026-03-27
MSFT,371.04,-0.46,40186581,14.452503822600265,399.19,461.38,4,0,34414642.45,-1.5,-0.2,-5.3,-6.4,32.55,1.85,79.14,1.88,18.98,27.45,-10.04,-8.22,,-0.00457,-0.05442,-0.27341,0.02099,0.01193,7,0.20186769610715188,0.8418233493659817,0.0,-5.0,77.45,-10.04,12.19,2026-03-27
AVGO,318.81,0.16,19731270,6.192544443831317,322.05,342.62,1,0,25757695.333,-1.11,-0.68,0.91,-1.83,37.73,3.8,49.87,22.56,27.57,45.38,-3.49,-2.53,,0.00163,0.00907,-0.09941,0.02368,0.02562,6,0.05457106206178159,0.5218627022299955,0.0,0.91,95.38,-3.49,11.22,2026-03-27
BAC,48.75,1.27,30718782,9.2484442316898,49.81,54.64,0,0,39848675.45,-1.07,-0.75,4.1,0.59,25.51,2.19,24.73,38.71,36.56,46.47,-1.17,-1.41,,0.01259,0.04018,-0.14168,0.01619,0.00465,8,0.1090657311140889,0.2470485351989506,0.0,4.1,96.47,-1.17,11.08,2026-03-27
ORCL,146.02,-0.73,25947702,17.662881727559718,151.25,180.55,2,0,26166743.417,-1.03,-0.47,-4.5,-4.21,52.12,4.36,61.26,11.64,27.1,41.62,-2.36,-2.27,bearish,-0.0073,-0.04604,-0.30447,0.03266,0.03405,6,0.25911711317203723,0.6463707914298207,0.0,-4.5,91.62,-2.36,11.07,2026-03-27
NKE,52.98,-0.95,12045319,9.851255791270425,58.48,64.54,2,0,15263590.033,-1.95,-0.42,-0.92,-5.81,30.02,2.52,46.99,27.71,25.3,30.58,-2.45,-2.31,,-0.00958,-0.00921,-0.13981,0.01887,0.01362,4,0.11981543454702512,0.490380411018802,0.0,-0.92,80.58,-2.45,10.25,2026-03-27
GOOGL,290.93,0.17,36679100,7.1568354385536885,306.2,328.93,3,0,33010386.583,-1.9,-0.3,-5.45,-4.23,22.42,2.27,37.13,37.87,25.0,33.88,-4.61,-3.73,,0.00169,-0.05601,-0.07475,0.01413,0.01828,7,0.0717668872770911,0.3825972890249235,0.0,-5.0,83.88,-4.61,10.12,2026-03-27
META,594.89,0.33,10647042,4.03929523868891,635.71,661.92,3,0,14278493.683,-1.89,-0.31,-3.38,-5.97,36.0,2.21,37.67,47.75,14.58,35.34,-15.68,-11.22,,0.00332,-0.03435,-0.10884,0.02228,0.01667,4,0.01617300879852019,0.38850021862702233,0.0,-3.38,85.34,-15.68,9.82,2026-03-27
BABA,125.41,-3.43,12264145,18.6588721425862,136.5,164.59,1,0,12217445.35,-1.68,-0.49,0.41,-5.48,44.91,2.63,53.25,13.41,33.33,33.97,-6.63,-6.68,,-0.03495,0.00407,-0.16893,0.02802,0.03037,4,0.2768782217861957,0.5588106689986883,0.0,0.41,83.97,-6.63,9.65,2026-03-27
AAPL,252.62,0.39,27882961,4.627359139726192,255.7,267.82,0,0,45327542.067,-1.04,-1.01,1.07,-1.76,24.42,1.84,43.53,26.47,30.0,42.52,-3.79,-3.38,,0.00389,0.01067,-0.07905,0.01543,0.00741,8,0.026659722988546998,0.4525579361609095,0.0,1.07,92.52000000000001,-3.79,8.9,2026-03-27
TSLA,385.95,0.76,59674483,8.120403165835794,399.69,433.52,1,0,60563292.817,-1.41,-0.57,-1.74,-2.2,35.24,2.94,36.01,55.62,8.38,43.06,-9.05,-8.55,,0.00759,-0.01754,-0.20801,0.02226,0.02892,9,0.0889498147462277,0.3703541757761259,0.0,-1.74,93.06,-9.05,8.76,2026-03-27
F,11.67,-1.44,27084200,9.426655332010961,12.61,13.86,0,0,62681125.6,-1.85,-0.93,-1.02,-5.13,30.64,2.72,80.0,17.14,2.86,33.93,-0.5,-0.49,,-0.01446,-0.01023,-0.13149,0.01933,0.01525,9,0.11224370016007482,0.8512243113248799,0.0,-1.02,83.93,-0.5,7.17,2026-03-27
KHC,21.51,0.89,14322404,5.272001680319256,23.18,24.43,1,0,16563361.117,-2.24,-0.48,-2.58,-6.87,28.68,3.01,8.64,41.98,49.38,31.68,-0.73,-0.52,,0.00887,-0.02615,-0.11494,0.01823,0.01164,5,0.0381553819909241,0.07116309575863577,0.0,-2.58,81.68,-0.73,6.75,2026-03-27
UBER,73.08,1.02,14370570,10.605379726519876,73.76,82.02,0,0,19450551.8,-0.92,-1.03,-4.67,-2.31,33.34,2.76,4.89,45.57,49.54,45.13,-0.47,-0.44,bearish,0.01018,-0.04783,-0.1061,0.02101,0.02247,5,0.13326343256028508,0.03017052907739396,0.0,-4.67,95.13,-0.47,6.64,2026-03-27
