simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
GOOGL,324.32,0.45,56294700,68.11690716901386,161.8,328.93,8,8,36959760.083,0.92,0.14,-5.64,-2.46,172.03,3.32,32.47,32.38,35.15,59.3,15.3,21.68,,0.00451,-0.05801,0.74914,0.07994,0.01187,7,0.906542213410898,0.4096335369239311,0.14,-5.0,90.7,15.3,42.45,2026-02-10
AMD,216.0,3.63,54380300,74.43825499332286,101.42,221.68,6,8,39378630.317,0.77,-0.04,-12.29,-7.25,194.73,5.95,68.36,11.9,19.74,50.19,7.42,16.03,,0.03563,-0.13115,0.89465,0.09148,0.10263,7,1.0,0.9078289838978344,0.0,-5.0,99.81,7.42,39.36,2026-02-10
HOOD,86.56,4.52,54158000,69.16780985557286,53.05,109.14,8,5,32329563.083,0.18,0.5,-3.73,-14.19,186.96,6.2,27.9,35.36,36.74,42.27,-3.56,0.49,,0.04417,-0.03797,0.75559,0.09017,0.09542,6,0.9220792542028404,0.3461965574680732,0.5,-3.73,92.27000000000001,-3.56,36.44,2026-02-10
ORCL,156.59,9.64,29890900,24.1041984134394,148.89,189.7,9,2,16689449.183,-0.37,2.81,-2.17,-9.27,61.83,5.23,63.73,24.86,11.41,42.57,-8.19,-4.17,,0.09205,-0.02192,0.18794,0.03757,0.07003,5,0.2558375762971479,0.8435591338145474,2.81,-2.17,92.57,-8.19,33.4,2026-02-10
AMZN,208.72,-0.76,179021600,21.695936559673413,191.61,238.24,9,3,45765649.983,-0.26,1.89,-14.09,-11.23,44.87,3.3,2.96,40.27,56.77,31.79,-1.06,3.72,,-0.00764,-0.1519,0.18004,0.02754,0.0203,8,0.22023269761693698,0.0,1.89,-5.0,81.78999999999999,-1.06,31.86,2026-02-10
LLY,1044.67,-1.28,4881500,31.98350002708152,770.69,1064.1,1,8,3777097.317,0.81,-0.48,0.05,-0.7,116.76,3.45,50.64,46.63,2.73,52.88,21.02,29.78,,-0.01285,0.00052,0.35172,0.06346,0.06943,3,0.37232888624328714,0.6618545252637423,0.0,0.05,97.12,21.02,30.81,2026-02-10
SMCI,33.53,-2.47,49165100,13.170712998120674,30.44,34.74,2,6,43409430.65,-0.02,-0.41,12.86,7.95,101.73,5.89,25.5,29.88,44.62,54.48,-0.09,-0.61,,-0.02503,0.12096,0.05015,0.06614,0.09252,8,0.09419177305713798,0.312881732370905,0.0,5.0,95.52000000000001,-0.09,28.62,2026-02-10
F,13.59,-1.52,55556400,28.862761419207168,10.28,13.75,1,8,76922021.383,0.88,-0.67,-1.59,-1.21,67.41,1.91,66.67,8.33,25.0,54.39,0.31,0.43,,-0.01533,-0.01606,0.36862,0.0377,0.00931,9,0.32619041531569276,0.8843697945585784,0.0,-1.59,95.61,0.31,27.78,2026-02-10
HIMS,19.33,-16.03,44000200,54.29207763283487,28.62,49.95,9,0,35175679.933,-1.46,3.23,-26.89,-31.67,126.0,12.16,47.45,5.73,46.82,21.12,-4.06,-3.59,,-0.17471,-0.31322,-0.33233,0.08406,0.06335,7,0.7021494154929688,0.6175735702387563,3.0,-5.0,71.12,-4.06,26.47,2026-02-10
KHC,24.58,-0.24,11512200,17.595843955938243,23.7,28.27,5,2,12981942.267,-0.55,0.06,4.6,3.73,34.66,2.46,17.96,32.63,49.4,54.04,-0.16,-0.44,,-0.00244,0.04493,-0.15879,0.02244,0.01171,4,0.15961499547406777,0.20821765685730148,0.06,4.6,95.96000000000001,-0.16,26.08,2026-02-10
