simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
V,306.5,-0.8,6374624,9.53718647484424,320.43,352.52,6,0,7047833.583,-1.55,0.16,-4.16,-3.1,23.25,2.32,33.29,56.94,9.76,33.05,-4.55,-4.35,bearish,-0.00799,-0.04248,-0.18259,0.01475,0.00531,3,0.0976292581015499,0.3313227953410982,0.16,-4.16,83.05,-4.55,17.0,2026-03-13
NVDA,183.14,-1.55,138663908,3.188890845961778,182.61,188.52,2,1,176797375.483,0.19,-0.48,-0.11,-1.16,90.13,3.06,28.53,27.9,43.57,49.28,0.02,0.52,,-0.01566,-0.00109,0.30076,0.0491,0.02279,9,0.0,0.28182196339434284,0.0,-0.11,99.28,0.02,15.97,2026-03-13
SMCI,30.9,-2.8,21703613,7.278974072150544,30.15,32.43,0,3,31165312.117,-0.4,-0.9,-4.16,-2.01,86.47,5.33,72.28,17.82,9.9,46.08,-0.13,-0.13,bearish,-0.0284,-0.04245,-0.37123,0.05747,0.02113,6,0.06290062944291344,0.7367928452579036,0.0,-4.16,96.08,-0.13,14.04,2026-03-13
TSLA,395.01,-3.14,62101725,7.888908854582863,403.12,436.22,3,0,65045556.067,-0.63,-0.32,-2.6,-2.74,83.67,3.08,85.15,11.81,3.04,42.97,-4.79,-4.38,,-0.03191,-0.02633,0.14384,0.04666,0.02146,9,0.0722807030532661,0.8706322795341099,0.0,-2.6,92.97,-4.79,13.98,2026-03-13
MSFT,401.86,-0.75,25374129,15.327484424124943,403.41,470.38,3,0,32220022.067,-1.02,-0.31,-2.15,0.3,35.17,2.13,67.57,29.02,3.4,43.14,-5.56,-8.33,,-0.00749,-0.02171,-0.13266,0.02251,0.00405,7,0.18667717364021474,0.6878119800332778,0.0,-2.15,93.14,-5.56,13.91,2026-03-13
HOOD,76.12,-3.27,22422517,35.87859468075048,75.94,109.14,2,1,28543109.333,-0.76,-0.46,-5.51,-0.81,189.06,5.2,44.34,17.34,38.32,43.23,-2.64,-3.49,,-0.03321,-0.05669,0.16922,0.09164,0.02892,6,0.5027288770910043,0.44623544093178047,0.0,-5.0,93.22999999999999,-2.64,13.75,2026-03-13
AAPL,255.76,-1.94,25826274,5.312091213080036,256.27,270.26,2,0,46532363.267,-0.04,-0.39,-1.74,-2.87,78.7,2.17,60.38,6.5,33.12,41.78,-0.68,0.87,,-0.01955,-0.01756,0.20296,0.04322,0.01163,8,0.03265230366708427,0.613040765391015,0.0,-1.74,91.78,-0.68,12.91,2026-03-13
AMD,197.74,-3.46,22637223,10.210520746439537,200.14,221.68,1,0,35960608.333,-0.18,-0.51,-0.86,-2.04,196.88,3.96,74.96,9.64,15.4,45.58,-3.12,-3.17,,-0.03523,-0.00861,0.54428,0.09295,0.0363,7,0.10798434066750917,0.7646630615640598,0.0,-0.86,95.58,-3.12,11.72,2026-03-13
UBER,72.97,-2.67,20964592,13.298392952988333,73.92,84.45,2,0,19316481.617,-1.09,-0.36,-3.27,-0.73,35.23,3.39,58.28,30.06,11.66,42.96,-0.96,-1.27,,-0.02704,-0.03329,-0.23673,0.02243,0.02496,5,0.1554721531862252,0.5912021630615641,0.0,-3.27,92.96000000000001,-0.96,11.53,2026-03-13
META,638.18,-2.55,8924999,3.8189684459279767,640.26,665.19,2,0,13477485.1,-0.68,-0.35,-3.39,-1.7,35.19,2.51,64.1,28.19,7.71,43.37,-2.37,-1.64,bearish,-0.0258,-0.03448,-0.00352,0.02174,0.0168,4,0.009689846255936552,0.6517262895174708,0.0,-3.39,93.37,-2.37,11.41,2026-03-13
GOOGL,303.55,-1.67,23945198,7.488421948089491,305.18,328.93,0,0,34938426.65,0.04,-0.72,0.89,-0.97,171.67,2.34,41.77,26.46,31.77,45.42,-1.77,-1.11,,-0.01682,0.00883,0.60031,0.07946,0.01609,7,0.06612168938313309,0.41950915141430956,0.0,0.89,95.42,-1.77,10.39,2026-03-13
BABA,134.2,-1.53,6248517,15.345616972607099,141.13,164.59,0,0,11304125.183,-1.07,-0.66,2.95,-7.36,74.25,2.43,46.27,24.31,29.41,32.46,-6.69,-5.72,,-0.01545,0.02911,0.08747,0.0427,0.01783,4,0.18695603073183303,0.4663061564059901,0.0,2.95,82.46000000000001,-6.69,9.01,2026-03-13
F,12.04,-0.58,49981996,5.429445010655053,13.12,13.86,1,0,64560041.6,-1.0,-0.5,-2.43,-9.69,70.35,3.73,33.33,45.45,21.21,31.03,-0.41,-0.21,,-0.0058,-0.02461,0.11333,0.03976,0.00858,9,0.034457065899725484,0.33173876871880204,0.0,-2.43,81.03,-0.41,8.28,2026-03-13
