simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
MSFT,433.5,-9.99,32450441,17.800130159455087,393.49,470.38,9,5,25727248.2,-0.1,6.18,-3.91,-7.35,42.62,2.47,29.91,11.44,58.65,38.31,1.72,4.65,,-0.10528,-0.03989,0.19175,0.02672,0.05561,6,0.14987395577878176,0.2979816513761468,3.0,-3.91,88.31,1.72,38.7,2026-01-30
ORCL,169.01,-2.19,35575125,29.747934747527594,140.57,189.7,9,5,13564543.2,0.26,2.65,-5.15,-9.86,60.52,4.66,13.09,0.92,85.99,41.02,0.23,4.13,,-0.02218,-0.05284,0.28451,0.03647,0.02625,4,0.3215291805791884,0.09223241590214068,2.65,-5.0,91.02000000000001,0.23,38.07,2026-01-30
UBER,81.7,2.41,16724290,7.847778587035692,79.15,85.61,9,4,19845881.9,-0.04,0.88,-1.04,-2.27,44.46,2.84,59.72,17.54,22.75,44.92,-0.67,-0.15,,0.02378,-0.01047,0.21887,0.02758,0.01565,5,0.006887590889469747,0.6626299694189601,0.88,-1.04,94.92,-0.67,36.43,2026-01-30
JPM,306.42,1.88,9365770,23.00766580139885,244.62,308.22,3,8,10243719.933,0.86,-0.38,0.92,-2.46,56.49,1.96,87.3,8.69,4.02,54.77,3.61,7.39,,0.01861,0.00915,0.35693,0.03282,0.01455,3,0.224691106886724,1.0,0.0,0.92,95.22999999999999,3.61,33.16,2026-01-30
HOOD,101.24,-2.09,22217315,76.97187901473457,48.48,109.14,4,7,33895101.45,0.79,-0.28,-4.72,-9.67,188.23,4.58,55.84,0.0,44.16,50.1,4.83,8.37,,-0.02111,-0.0483,1.0505,0.09052,0.01238,7,1.0,0.6151681957186546,0.0,-4.72,99.9,4.83,32.94,2026-01-30
AVGO,330.73,-0.75,22628693,54.0351661810638,192.43,334.9,2,8,24562686.433,1.03,-0.44,1.61,-2.38,108.41,3.52,13.75,19.44,66.82,58.69,14.11,20.4,,-0.00756,0.01597,0.76344,0.0587,0.01656,6,0.6704661037412145,0.10030581039755351,0.0,1.61,91.31,14.11,32.43,2026-01-30
TSLA,416.56,-3.45,50383825,43.87993570704775,279.25,436.22,3,7,95309844.017,0.77,-0.45,-7.3,-4.94,101.74,3.14,82.78,9.64,7.58,49.64,13.67,21.05,,-0.03514,-0.07579,0.57975,0.05794,0.0171,9,0.5245649587176844,0.9447094801223241,0.0,-5.0,99.64,13.67,30.58,2026-01-30
V,331.8,1.47,5313283,7.368378148594869,329.5,354.71,9,1,6393063.917,-0.74,1.37,1.67,-1.57,26.72,1.89,18.27,15.84,65.89,42.94,-6.05,-5.52,,0.01463,0.01653,0.0605,0.01665,0.00915,3,0.0,0.15559633027522934,1.37,1.67,92.94,-6.05,30.31,2026-01-30
KHC,23.14,-0.22,14177653,18.83553478613323,23.74,28.68,9,0,12759107.867,-1.33,0.94,1.85,-1.67,36.29,2.37,22.27,44.74,32.99,39.36,-0.72,-0.85,,-0.00216,0.01832,-0.20939,0.0234,0.01686,4,0.16474971078813705,0.20452599388379206,0.94,1.85,89.36,-0.72,28.1,2026-01-30
PLTR,151.86,-3.49,43399899,40.92577075880236,112.2,169.94,3,6,76850040.817,0.45,-0.4,-8.46,-11.58,136.1,4.2,54.9,0.0,45.1,41.61,3.4,7.98,,-0.03551,-0.08843,0.6683,0.0725,0.02797,9,0.48212219489856567,0.6036697247706422,0.0,-5.0,91.61,3.4,26.6,2026-01-30
LLY,1024.14,0.03,2868665,34.546480586275436,750.34,1063.68,0,7,3776332.283,0.89,-0.93,-5.82,-3.6,114.05,2.94,5.55,66.55,27.91,53.39,34.99,50.32,,0.00033,-0.05992,0.34719,0.06152,0.01079,3,0.3904703369726911,0.0,0.0,-5.0,96.61,34.99,24.94,2026-01-30
NKE,62.6,0.58,10327931,9.765098583957034,57.35,63.24,0,8,18533349.467,0.57,-0.68,-4.37,-2.77,47.96,2.45,45.27,22.97,31.76,47.3,0.54,1.03,,0.00577,-0.04467,0.1184,0.03,0.01361,5,0.03443390642047588,0.4858715596330276,0.0,-4.37,97.3,0.54,23.62,2026-01-30
CRM,214.08,-6.09,8192383,11.443291968418388,244.16,273.79,9,0,7175984.833,-2.22,3.41,-6.14,-11.24,41.64,3.35,30.47,7.18,62.35,24.39,-11.99,-10.53,,-0.06282,-0.06339,-0.13168,0.02624,0.02828,3,0.058544667568666206,0.30483180428134554,3.0,-5.0,74.39,-11.99,23.0,2026-01-30
HIMS,29.87,4.19,13311565,52.06257096001008,29.32,49.95,3,1,32053761.667,-0.67,-0.34,-2.13,-5.79,125.77,5.85,42.06,37.14,20.81,37.73,-3.2,-3.33,,0.041,-0.02153,0.0729,0.08355,0.0338,6,0.6421256439007335,0.44660550458715603,0.0,-2.13,87.72999999999999,-3.2,17.09,2026-01-30
SMCI,30.12,-3.49,24090221,15.740984469597267,30.62,35.86,1,0,43262350.45,-0.81,-0.58,-7.18,-1.48,100.58,5.19,35.93,3.58,60.49,42.76,-0.87,-1.08,,-0.03555,-0.07451,-0.09132,0.0654,0.02059,7,0.12029001726658055,0.3716207951070336,0.0,-5.0,92.75999999999999,-0.87,8.61,2026-01-30
