simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
TSLA,428.27,0.72,64321598,32.785242522664454,313.35,436.22,0,8,83875379.55,0.7,-0.89,5.48,0.32,87.92,3.35,1.93,49.51,48.56,54.55,3.24,6.76,,0.00717,0.05338,0.6326,0.04961,0.02074,9,0.41151683317048415,0.01395750988142292,0.0,5.0,95.45,3.24,28.92,2026-02-12
AMZN,204.2,-1.34,66937236,17.945207483113347,199.01,238.24,9,2,46367101.833,-0.52,0.79,-12.36,-11.69,44.42,3.45,63.73,8.22,28.04,29.38,-4.1,1.21,,-0.01345,-0.13192,0.19917,0.02724,0.02313,8,0.17650427653574882,0.7772974308300393,0.79,-5.0,79.38,-4.1,28.6,2026-02-12
BABA,164.32,-1.32,10962136,28.603178405632455,123.4,164.59,0,8,13339989.467,0.94,-0.68,3.26,-2.09,75.9,2.79,6.02,23.04,70.94,53.62,3.42,5.47,,-0.01324,0.03203,0.39997,0.04395,0.01863,4,0.3452880420972383,0.06447628458498023,0.0,3.26,96.38,3.42,27.77,2026-02-12
LLY,1015.21,-0.96,3535029,31.27353193419899,776.32,1064.1,1,7,3643151.467,0.56,-0.54,-8.3,-2.95,113.24,3.45,64.58,20.59,14.83,48.86,13.52,23.67,,-0.0096,-0.08667,0.21596,0.06114,0.0418,3,0.38757679735923334,0.7877964426877468,0.0,-5.0,98.86,13.52,26.13,2026-02-12
MSFT,404.37,-2.15,44733855,11.061161949006925,421.08,470.38,9,0,28631851.05,-1.14,0.75,-2.37,-7.71,38.67,3.19,75.88,2.37,21.75,35.77,-14.41,-9.66,,-0.02177,-0.02399,0.11867,0.02455,0.03252,6,0.06748585867834606,0.9273715415019761,0.75,-2.37,85.77000000000001,-14.41,24.69,2026-02-12
UBER,71.01,-3.39,18932352,6.7997194039713245,79.98,85.61,9,0,20815246.383,-2.21,0.77,-3.94,-10.82,39.33,3.83,80.04,9.48,10.48,26.62,-2.91,-1.98,,-0.03446,-0.04016,-0.02654,0.02482,0.01846,5,0.0,0.9787549407114624,0.77,-3.94,76.62,-2.91,22.94,2026-02-12
CRM,185.0,-4.37,13387508,18.21586972085659,228.08,273.79,9,0,8183750.683,-2.16,1.79,-7.24,-13.36,40.23,4.43,68.75,4.34,26.91,20.5,-16.89,-15.19,,-0.04466,-0.07516,-0.24458,0.02566,0.02952,3,0.180790588819176,0.8393033596837944,1.79,-5.0,70.5,-16.89,21.87,2026-02-12
PLTR,135.68,-2.75,55804307,32.95208804064091,121.86,169.94,3,3,68484860.883,-0.3,-0.43,-2.77,-12.86,134.28,6.05,53.51,2.95,43.54,39.14,-5.79,-2.37,,-0.02784,-0.02805,0.40164,0.07184,0.05171,9,0.41415906357210985,0.6510622529644268,0.0,-2.77,89.14,-5.79,20.54,2026-02-12
HIMS,16.69,-3.19,51351932,54.29207763283487,28.62,49.95,5,0,35908054.567,-1.59,-0.12,-31.6,-37.63,127.61,13.55,80.59,10.67,8.74,18.44,-4.71,-3.94,,-0.03242,-0.37977,-0.43711,0.08507,0.0665,7,0.7521074241557548,0.9855484189723318,0.0,-5.0,68.44,-4.71,15.52,2026-02-12
SMCI,32.04,-3.87,24734047,13.170712998120674,30.44,34.74,0,3,43132696.7,-0.35,-0.68,-5.09,2.06,101.12,6.34,81.76,0.44,17.8,50.12,0.06,-0.35,,-0.03947,-0.05229,0.08226,0.06576,0.07338,8,0.10089352814020378,1.0,0.0,-5.0,99.88,0.06,14.45,2026-02-12
