simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
NVDA,184.89,-5.46,230041455,32.74691408560053,135.47,188.52,9,8,180523802.95,0.54,3.39,-1.6,-1.0,90.32,3.37,94.19,0.0,5.81,49.98,3.39,3.84,bearish,-0.05611,-0.01615,0.48514,0.04924,0.02967,9,0.4185575199210402,1.0,3.0,-1.6,99.97999999999999,3.39,48.25,2026-02-27
AVGO,321.7,-3.19,18504074,37.363098291564754,234.9,342.83,9,7,22247789.6,0.34,1.47,-3.68,-2.38,101.47,4.22,25.99,0.16,73.85,46.82,2.43,4.55,,-0.03245,-0.03749,0.47171,0.05418,0.01927,6,0.4859395331609927,0.20121808386038886,1.47,-3.68,96.82,2.43,42.87,2026-02-27
BAC,52.3,1.18,26458760,20.98258955373224,44.73,55.21,9,6,37152620.45,0.27,1.32,-0.89,-2.22,61.23,2.9,45.17,39.79,15.04,48.06,-0.21,0.18,,0.01173,-0.00895,0.2405,0.03495,0.02455,7,0.24683476450299296,0.4258608573436403,1.32,-0.89,98.06,-0.21,41.56,2026-02-27
GOOGL,307.38,-1.76,29809750,62.661331822844225,171.99,328.93,6,7,37699918.917,0.41,-0.09,1.5,-3.66,172.46,2.66,48.73,4.63,46.64,46.54,0.55,3.58,,-0.0178,0.01485,0.62694,0.08021,0.02227,7,0.855215504546545,0.4675568048723354,0.0,1.5,96.53999999999999,0.55,39.08,2026-02-27
WFC,86.3,-0.53,13176731,20.183595207011994,76.15,93.24,9,5,14365454.15,0.02,0.84,-1.45,-3.5,63.92,3.65,21.53,52.19,26.28,44.69,-0.75,-0.15,,-0.00532,-0.01461,0.15579,0.03639,0.02509,4,0.23517191803776938,0.1489810260014055,0.84,-1.45,94.69,-0.75,38.34,2026-02-27
CRM,199.47,4.03,20993960,31.58229267838773,198.68,273.19,9,1,9757869.083,-1.04,3.06,7.65,3.37,40.97,4.38,27.92,16.13,55.95,46.76,-11.39,-14.35,,0.03947,0.07374,-0.31245,0.02615,0.0342,3,0.4015576491232168,0.22382290934645122,3.0,5.0,96.75999999999999,-11.39,34.43,2026-02-27
AMD,203.68,-3.41,43529438,62.10566048681731,116.62,221.68,4,7,39599149.933,0.28,-0.27,0.16,-4.52,196.1,4.33,63.41,9.88,26.71,46.46,-2.07,-0.06,,-0.03464,0.00162,0.7055,0.09244,0.04752,8,0.8471044215284862,0.6394940267041462,0.0,0.16,96.46000000000001,-2.07,34.42,2026-02-27
INTC,45.46,-3.03,74894453,72.58017913897717,22.05,47.17,2,8,96341562.567,0.61,-0.51,1.88,-3.48,175.94,5.11,51.8,6.41,41.8,50.5,0.62,1.3,,-0.03076,0.01865,0.80769,0.08733,0.03345,9,1.0,0.5035137034434294,0.0,1.88,99.5,0.62,33.85,2026-02-27
WMT,124.42,-1.06,16281753,23.084071341401984,98.76,124.53,1,8,29707897.283,0.86,-0.23,-0.36,-1.74,37.15,3.01,43.07,42.77,14.16,51.52,2.19,3.28,,-0.01063,-0.00361,0.22522,0.02247,0.01559,6,0.27750989948944527,0.40126493323963464,0.0,-0.36,98.47999999999999,2.19,28.26,2026-02-27
V,316.7,1.19,7618413,8.407051443473494,326.09,354.71,9,0,6750307.417,-1.33,0.7,-0.7,-1.82,23.58,2.33,40.88,50.09,9.02,43.16,-6.17,-5.81,,0.01178,-0.00702,-0.09608,0.01496,0.02567,3,0.06327079962694543,0.37561489810260024,0.7,-0.7,93.16,-6.17,26.28,2026-02-27
AMZN,207.92,-1.29,39230435,15.075068752999016,204.84,238.24,7,1,46452491.367,-0.63,0.04,1.49,-3.3,43.07,2.93,49.3,5.61,45.09,41.54,-5.78,-5.8,bullish,-0.013,0.01483,0.10953,0.0264,0.02037,8,0.16060323061056364,0.4742328414148512,0.04,1.49,91.53999999999999,-5.78,25.69,2026-02-27
