simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
V,352.23,-1.03,6333900,5.506912728910841,335.7,354.71,5,7,6327511.317,0.56,0.01,-0.39,-1.41,31.07,1.38,40.44,19.71,39.85,49.24,1.47,2.61,,-0.01031,-0.00394,0.05084,0.01959,0.01651,3,0.0,0.3726679104477612,0.01,-0.39,99.24000000000001,1.47,33.7,2026-01-09
KHC,23.43,1.83,19272100,9.04203754296289,27.08,29.65,9,0,11571417.183,-2.12,0.79,-4.09,-8.05,34.66,2.02,65.67,22.39,11.94,28.52,-1.31,-1.17,,0.01809,-0.04179,-0.2601,0.02236,0.01751,4,0.07419023103530495,0.7649253731343284,0.79,-4.09,78.52,-1.31,23.33,2026-01-09
HIMS,33.87,-4.48,10986400,53.15637768838491,28.98,49.95,1,2,33658391.917,-0.37,-0.61,2.51,-26.75,132.76,6.0,78.18,0.0,21.82,36.9,-3.06,-1.08,,-0.04588,0.02481,0.07286,0.08793,0.0317,6,1.0,0.9594216417910448,0.0,2.51,86.9,-3.06,19.23,2026-01-09
CRM,260.53,-2.1,5976200,7.299716977391957,259.46,279.12,2,1,6250348.65,-0.59,-0.42,-2.03,-4.69,40.23,2.29,80.79,16.7,2.51,41.98,-3.59,-1.85,,-0.02123,-0.02048,-0.06753,0.0253,0.02966,3,0.037624855809102964,1.0,0.0,-2.03,91.97999999999999,-3.59,14.35,2026-01-09
SMCI,29.9,-0.37,22808200,20.122940861463583,31.82,38.94,0,0,47783562.017,-1.15,-1.03,0.84,-18.35,105.94,4.13,16.47,2.35,81.18,38.05,-1.94,-1.08,,-0.00367,0.0084,-0.23709,0.06876,0.02858,8,0.3067406558496238,0.0,0.0,0.84,88.05,-1.94,8.8,2026-01-09
