simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
AMD,213.84,8.77,28039898,63.60954062708959,114.7,221.68,9,8,39286104.65,0.51,2.25,5.3,-1.83,195.69,4.72,21.37,28.14,50.49,52.0,-2.09,1.06,,0.08406,0.05163,0.79413,0.09217,0.04352,7,0.8439304012929806,0.2638350857775318,2.25,5.0,98.0,-2.09,50.63,2026-02-25
INTC,46.12,5.71,56401685,74.59341458977624,21.54,47.17,6,8,96175286.333,0.72,0.01,-0.13,-2.12,175.83,5.46,67.91,15.69,16.41,52.6,0.71,1.67,,0.0555,-0.0013,0.83651,0.08726,0.03133,9,0.9999999999999998,0.9077199778638627,0.01,-0.13,97.4,0.71,40.94,2026-02-25
BAC,50.41,-1.29,50476410,21.23716503881794,44.61,55.21,9,5,37097625.083,-0.02,1.42,-4.42,-5.75,61.17,3.0,23.47,9.68,66.85,37.85,-0.13,0.42,,-0.01301,-0.04518,0.22707,0.03491,0.01944,7,0.24186234435880324,0.2928887659103486,1.42,-4.42,87.85,-0.13,36.98,2026-02-25
WFC,84.57,-0.68,20592995,20.522068170396434,75.89,93.24,9,5,14467646.617,-0.13,0.83,-3.24,-5.63,63.93,3.63,6.25,22.79,70.95,39.39,-0.62,0.21,,-0.00683,-0.03292,0.16356,0.03639,0.02215,4,0.2317015503010488,0.0546485888212507,0.83,-3.24,89.39,-0.62,36.71,2026-02-25
AVGO,325.49,-1.47,16379376,38.41646950905258,232.34,342.83,4,7,22105153.383,0.47,-0.11,-2.12,-1.41,101.3,4.58,19.43,20.32,60.25,49.22,3.61,5.55,,-0.01479,-0.02143,0.50045,0.05406,0.00711,6,0.4859626648689824,0.23699501936912007,0.0,-2.12,99.22,3.61,32.45,2026-02-25
JPM,297.3,-0.12,12924568,17.826174086411815,265.55,317.52,7,5,9196797.65,0.04,0.14,-3.2,-3.67,55.12,2.99,5.75,29.14,65.11,41.81,-0.43,1.65,,-0.00124,-0.03253,0.1858,0.03199,0.02099,3,0.1933956566542874,0.04773104593248478,0.14,-3.2,91.81,-0.43,32.27,2026-02-25
GOOGL,310.9,-0.19,31353761,64.4829304903421,168.54,328.93,0,8,37534444.9,0.51,-0.64,2.94,-3.32,172.34,3.23,6.65,21.68,71.68,49.73,1.21,5.2,,-0.0019,0.02898,0.65621,0.08013,0.01951,7,0.856340376674677,0.06018262313226342,0.0,2.94,99.72999999999999,1.21,29.68,2026-02-25
LLY,1042.15,-1.55,3706710,31.27353193419899,776.32,1064.1,0,8,3572623.8,0.59,-0.7,0.59,0.63,110.64,3.44,2.3,45.83,51.87,52.53,6.91,10.72,,-0.01562,0.00587,0.27183,0.05898,0.02694,3,0.3844688381295493,0.0,0.0,0.59,97.47,6.91,27.3,2026-02-25
CRM,185.42,4.07,15459531,27.32598484456253,207.97,273.79,9,0,9128932.317,-1.49,1.3,0.61,-5.51,39.39,4.87,62.89,26.11,10.99,32.87,-14.39,-15.53,,0.03994,0.00611,-0.37331,0.02519,0.03003,3,0.32837823728602616,0.8382678472606531,1.3,0.61,82.87,-14.39,26.79,2026-02-25
TSLA,409.38,2.39,69061241,22.86509794596486,346.71,436.22,1,6,74376311.067,0.22,-0.67,-0.3,-1.68,85.43,3.49,74.58,10.93,14.49,47.17,-2.17,0.33,,0.0236,-0.00305,0.378,0.04791,0.01892,9,0.2649936035487281,1.0,0.0,-0.3,97.17,-2.17,24.92,2026-02-25
