simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
AMZN,201.15,1.19,66215800,16.913346158769325,201.09,238.24,9,1,47052229.983,-0.77,0.71,-3.63,-10.8,43.03,3.49,52.73,10.22,37.05,29.61,-7.56,-2.9,,0.0118,-0.03694,0.07541,0.02636,0.01278,8,0.14623693388065556,0.6804415129896352,0.71,-3.63,79.61,-7.56,26.45,2026-02-18
V,319.5,1.73,11650500,7.6893810064615025,328.44,354.71,9,0,6590685.033,-1.59,0.72,-1.87,-2.18,21.82,2.55,73.03,26.97,0.0,39.77,-4.97,-4.67,,0.01711,-0.01885,-0.04949,0.01381,0.0196,3,0.012863969384453791,0.9536949791358191,0.72,-1.87,89.77000000000001,-4.97,25.67,2026-02-18
HOOD,75.44,-0.7,43419100,55.58808032316609,61.67,109.14,5,3,33235207.333,-0.33,-0.1,-12.85,-17.42,188.75,7.79,27.99,33.25,38.77,36.85,-6.22,-3.58,,-0.007,-0.1375,0.44902,0.09155,0.06693,6,0.7054502289696516,0.3474222641001481,0.0,-5.0,86.85,-6.22,23.7,2026-02-18
TSLA,410.63,-1.63,51351200,25.327193437313422,338.16,436.22,1,6,80585882.267,0.37,-0.73,-1.6,-3.01,87.54,3.89,13.41,9.98,76.61,46.95,0.96,3.98,,-0.01645,-0.01616,0.4589,0.0493,0.01819,9,0.2678960832625196,0.15116435590254412,0.0,-1.6,96.95,0.96,23.58,2026-02-18
ORCL,153.97,-3.85,18572200,21.314819770676365,153.16,189.7,6,1,17905597.65,-0.67,0.1,-1.67,-5.48,60.64,5.5,62.66,20.31,17.03,41.83,-6.22,-5.93,,-0.03929,-0.01687,0.11306,0.03679,0.02632,5,0.20987958366072013,0.8141068784493203,0.1,-1.67,91.83,-6.22,22.6,2026-02-18
BABA,155.43,-0.19,16029700,27.463854968060957,124.84,164.59,0,7,12816264.667,0.44,-0.95,-4.64,-6.37,75.88,3.14,20.24,37.58,42.18,44.42,1.04,3.55,,-0.00193,-0.04755,0.26464,0.04391,0.02087,4,0.2987909183768404,0.24310135953694983,0.0,-4.64,94.42,1.04,21.93,2026-02-18
CRM,184.29,-2.86,14818400,19.243566155076298,225.73,273.79,9,0,8568016.25,-1.9,1.07,-5.02,-10.75,37.57,4.83,67.96,20.65,11.39,23.92,-16.66,-16.26,,-0.02904,-0.0515,-0.36209,0.02407,0.02667,3,0.17993050749070227,0.8854489164086687,1.07,-5.0,73.92,-16.66,21.82,2026-02-18
WFC,87.4,0.48,12423900,23.23103855879582,73.84,93.24,1,6,15034334.533,0.33,-0.52,-7.62,-2.54,63.28,3.35,28.11,66.01,5.88,44.94,0.32,1.17,,0.00482,-0.07927,0.22831,0.03594,0.02038,4,0.23758694987197115,0.3490375555256428,0.0,-5.0,94.94,0.32,21.76,2026-02-18
META,639.29,-0.08,12316700,6.959155631634325,619.07,663.7,2,4,15078059.55,0.03,-0.32,-5.6,-4.13,40.07,3.39,2.18,21.75,76.07,43.66,2.03,8.55,,-0.00075,-0.05764,0.18156,0.02468,0.01119,5,0.0023053515468003938,0.0,0.0,-5.0,93.66,2.03,19.05,2026-02-18
MSFT,396.86,-1.11,34041200,11.061161949006925,421.08,470.38,7,0,29377755.217,-1.56,0.13,-4.05,-7.57,37.74,2.87,39.95,21.1,38.95,33.09,-15.81,-12.77,,-0.01118,-0.04132,0.02438,0.02397,0.00865,6,0.06161788513689623,0.5084129761744516,0.13,-4.05,83.09,-15.81,17.97,2026-02-18
PLTR,133.02,1.23,49314600,31.519977128650424,123.67,169.94,2,2,66526096.683,-0.49,-0.52,-6.92,-10.76,133.41,6.7,60.03,18.49,21.48,39.05,-7.41,-4.88,,0.01218,-0.07172,0.21041,0.07116,0.02841,9,0.35743999477553046,0.7787050747072285,0.0,-5.0,89.05,-7.41,15.03,2026-02-18
HIMS,16.27,-0.18,26123700,54.29207763283487,28.62,49.95,2,0,36291673.983,-1.51,-0.48,-15.83,-33.54,127.03,13.41,2.67,55.11,42.22,19.65,-5.09,-4.5,,-0.00184,-0.17234,-0.54787,0.08469,0.05519,7,0.6867108128996244,0.006595773320769955,0.0,-5.0,69.65,-5.09,8.51,2026-02-18
UBER,70.53,0.77,26514300,6.7997194039713245,79.98,85.61,2,0,21106092.333,-2.15,-0.39,-4.57,-9.02,37.21,3.97,10.16,25.0,64.84,27.64,-3.45,-2.69,,0.00769,-0.04681,-0.10195,0.02355,0.01697,5,0.0,0.10741687979539642,0.0,-4.57,77.64,-3.45,7.09,2026-02-18
SMCI,30.11,-1.41,21628500,13.440860215053775,30.36,34.74,0,0,42184180.65,-0.75,-0.79,-10.2,-4.2,98.62,6.62,16.24,38.46,45.3,44.62,-0.33,-0.36,,-0.01418,-0.10758,-0.17337,0.06425,0.02319,8,0.09602688464072995,0.18925831202046037,0.0,-5.0,94.62,-0.33,6.66,2026-02-18
