simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
HIMS,25.88,10.27,118050646,69.26587171890746,16.47,33.93,9,5,31515251.85,-0.26,2.42,57.33,51.73,133.8,6.91,58.47,35.17,6.36,65.76,-1.14,-2.97,,0.09775,0.45314,-0.91552,0.0855,0.15011,6,0.9999999999999999,0.6611164350742692,2.42,5.0,84.24,-1.14,44.63,2026-03-12
ORCL,163.12,9.18,34297831,20.955538236661926,153.72,189.7,9,3,23491309.517,-0.25,4.44,7.06,7.24,64.74,4.29,29.17,48.14,22.68,56.66,-2.44,-4.38,,0.08786,0.06817,0.01625,0.03938,0.04321,5,0.26483540001207884,0.310134163871586,3.0,5.0,93.34,-2.44,39.44,2026-03-12
AVGO,341.57,-0.29,29467875,6.891979049707037,320.26,343.12,0,8,23952688.767,0.56,-0.78,7.57,3.44,101.19,3.74,13.32,42.48,44.2,58.34,3.24,1.7,,-0.00295,0.07298,0.40154,0.05396,0.02878,6,0.0508225766917052,0.12026832774317202,0.0,5.0,91.66,3.24,27.7,2026-03-12
WMT,123.49,-1.3,18749829,11.60449475750867,112.75,126.64,2,7,29793375.117,0.5,-0.23,-3.38,-2.5,37.98,2.22,74.39,7.58,18.03,47.63,0.65,1.49,,-0.01311,-0.03438,0.22875,0.02302,0.01799,6,0.12253548934497858,0.8518207954000958,0.0,-3.38,97.63,0.65,26.86,2026-03-12
KHC,23.14,-2.2,11190181,3.8682914182006636,23.64,24.57,9,0,15488050.633,-1.03,1.32,-3.74,-4.79,35.88,2.66,59.35,20.0,20.65,36.46,-0.12,-0.01,,-0.02222,-0.03816,-0.18131,0.02322,0.01933,5,0.004809478708812057,0.6716578821274556,1.32,-3.74,86.46000000000001,-0.12,25.74,2026-03-12
UBER,74.97,3.61,15149497,12.684305566459916,74.56,84.66,7,1,19406663.433,-0.8,0.2,-2.19,2.13,34.97,3.18,21.08,30.88,48.04,48.49,-0.91,-1.34,,0.03543,-0.02216,-0.20242,0.02227,0.02312,5,0.13896755727340676,0.21322472448490654,0.2,-2.19,98.49000000000001,-0.91,24.69,2026-03-12
SMCI,31.79,0.0,18756453,7.494313420328037,30.15,32.5,1,6,32545480.4,-0.21,-0.59,-2.63,0.63,86.48,5.29,46.36,37.75,15.89,49.44,-0.08,-0.15,,0.0,-0.02669,-0.37275,0.05748,0.01842,7,0.05998862616224554,0.5160517489218974,0.0,-2.63,99.44,-0.08,23.11,2026-03-12
NKE,55.7,-0.68,13653240,5.373372597686682,61.17,64.54,9,0,15833441.383,-2.58,0.76,-5.01,-9.21,36.77,3.27,86.76,0.0,13.24,28.74,-1.89,-1.12,,-0.0068,-0.05144,-0.1249,0.02321,0.0043,5,0.02771311698886718,1.0,0.76,-5.0,78.74,-1.89,22.45,2026-03-12
TSLA,407.82,2.15,59079142,7.888908854582863,403.12,436.22,4,2,65654106.033,-0.22,-0.2,0.46,0.01,83.53,2.93,39.35,60.15,0.49,49.42,-4.47,-4.41,,0.02128,0.00462,0.15295,0.04656,0.01548,9,0.06599339933748394,0.4320795400095831,0.0,0.46,99.42,-4.47,22.14,2026-03-12
MRK,116.21,-0.75,6461684,10.616676413147811,107.28,119.3,0,6,11312236.983,0.5,-1.42,-3.38,-3.34,81.44,2.48,33.03,11.41,55.56,47.42,1.02,2.33,,-0.00754,-0.03442,0.42388,0.04419,0.01749,4,0.10750332074569392,0.3563727839003354,0.0,-3.38,97.42,1.02,20.33,2026-03-12
NVDA,186.03,0.68,178278679,3.552243120578216,181.94,188.52,0,5,178008297.217,0.38,-0.81,1.63,0.21,90.02,3.06,3.47,50.16,46.37,52.48,0.1,0.65,,0.0068,0.0162,0.31767,0.04902,0.02111,9,0.0,0.0022759942501197894,0.0,1.63,97.52000000000001,0.1,20.2,2026-03-12
META,654.86,0.12,9827977,3.7967221894211076,640.41,665.19,0,5,13602476.35,0.05,-0.66,-1.93,0.63,34.77,2.53,13.65,25.94,60.41,50.07,-1.25,-1.46,,0.00121,-0.01946,0.02242,0.02147,0.01362,4,0.0037203708584904877,0.12422137038811691,0.0,-1.93,99.93,-1.25,18.99,2026-03-12
PLTR,151.6,0.3,45445125,23.1245237030568,134.71,169.94,0,4,51678823.733,-0.04,-0.88,-1.04,7.67,129.28,4.03,3.28,40.87,55.84,55.59,1.64,-0.95,,0.00304,-0.01043,0.15741,0.0679,0.02261,9,0.29784203064044773,0.0,0.0,-1.04,94.41,1.64,17.94,2026-03-12
BAC,48.52,-0.08,49920802,10.038279559666176,49.94,55.21,5,0,38671442.917,-0.87,0.21,-3.54,-4.83,61.93,3.02,18.39,14.94,66.67,36.46,-1.18,-0.84,,-0.00082,-0.03603,0.08223,0.03544,0.01435,7,0.09870154148287082,0.1810014374700527,0.21,-3.54,86.46000000000001,-1.18,16.58,2026-03-12
