simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
HOOD,69.08,-4.7,26029900,34.3503749147921,75.94,107.44,6,0,28236654.7,-1.22,-0.0,-10.69,-9.57,69.63,4.75,74.13,10.42,15.45,36.23,-3.64,-3.69,,-0.04818,-0.11308,-0.55589,0.04394,0.02929,6,0.5464666405577118,0.7557328015952142,-0.0,-5.0,86.22999999999999,-3.64,18.93,2026-03-25
ORCL,147.09,-4.7,19775140,19.068991848258012,152.17,184.24,5,0,25977973.417,-1.0,-0.0,-4.91,-3.56,52.13,4.45,83.83,12.77,3.4,42.48,-1.96,-2.24,,-0.04811,-0.05038,-0.29464,0.03267,0.03405,6,0.2795285155265901,0.8766201395812561,-0.0,-4.91,92.47999999999999,-1.96,17.31,2026-03-25
WMT,122.05,1.1,22176000,7.228619934954689,117.8,126.64,0,4,30515476.45,0.01,-0.26,-2.42,-1.92,25.96,2.24,39.47,57.06,3.46,45.78,-0.85,-0.17,,0.01096,-0.02452,0.08942,0.01631,0.01719,6,0.07269863210261547,0.323778664007976,0.0,-2.42,95.78,-0.85,16.81,2026-03-25
AMD,205.37,1.33,31799700,9.759241499460135,201.05,221.68,0,2,35617979.65,-0.48,-0.61,4.62,2.5,61.56,3.74,63.17,16.83,20.0,51.23,-2.3,-3.84,,0.01318,0.04512,-0.04601,0.03975,0.01778,7,0.11690401407957678,0.6191425722831505,0.0,4.62,98.77000000000001,-2.3,16.45,2026-03-25
TSLA,383.03,0.57,74437800,8.005351138865116,401.84,435.35,4,0,60335121.15,-1.53,-0.07,-4.07,-3.33,35.36,2.93,56.77,39.78,3.45,41.2,-9.62,-8.59,,0.00571,-0.04152,-0.23686,0.02233,0.0286,9,0.08626672147792101,0.5393818544366898,0.0,-4.07,91.2,-9.62,13.39,2026-03-25
INTC,44.06,0.11,80537700,7.594109124217368,43.99,47.46,0,1,103054779.917,-0.35,-0.82,0.0,-2.72,74.75,5.32,47.3,22.52,30.18,46.04,-0.36,-0.18,,0.00114,-0.0,0.1976,0.04751,0.03064,9,0.0790830672336597,0.4213609172482551,0.0,0.0,96.03999999999999,-0.36,11.88,2026-03-25
JPM,292.4,0.86,7193450,5.860186777632004,297.49,315.46,0,0,10015846.083,-0.98,-0.76,1.92,0.14,24.44,2.16,61.62,30.47,7.91,46.66,-4.59,-5.5,,0.00855,0.01902,-0.11845,0.01547,0.00651,3,0.048794579723606235,0.5998255234297107,0.0,1.92,96.66,-4.59,9.93,2026-03-25
BAC,48.14,1.3,42120034,9.87813312346473,49.82,55.0,0,0,39576228.783,-1.31,-0.65,1.82,-0.96,25.31,2.25,75.69,22.22,2.08,41.97,-1.34,-1.47,,0.01296,0.01803,-0.15569,0.01607,0.00832,8,0.11898083572952249,0.7751744765702889,0.0,1.82,91.97,-1.34,9.8,2026-03-25
AVGO,318.29,-1.31,27338200,6.133806402670979,322.42,342.83,1,0,25616997.0,-1.19,-0.67,-0.94,-2.19,37.75,3.93,13.49,50.42,36.09,45.04,-3.42,-2.26,,-0.01317,-0.00944,-0.0956,0.02369,0.02695,6,0.05357421971833798,0.0,0.0,-0.94,95.03999999999999,-3.42,9.66,2026-03-25
F,11.84,0.68,36335499,8.070570570570565,12.78,13.86,0,0,62290630.6,-1.74,-1.29,-0.84,-4.81,30.53,2.77,76.19,19.05,4.76,36.24,-0.51,-0.49,,0.00678,-0.00841,-0.12078,0.01926,0.0149,9,0.08740598699722958,0.7814057826520437,0.0,-0.84,86.24000000000001,-0.51,7.46,2026-03-25
AAPL,251.64,0.06,40506400,5.267545307974421,255.77,269.61,0,0,45152107.067,-1.18,-1.01,-1.02,-2.55,24.4,1.88,21.8,60.38,17.82,40.84,-4.01,-3.29,,0.0006,-0.01024,-0.08443,0.01541,0.01114,8,0.038442205070258584,0.10356430707876368,0.0,-1.02,90.84,-4.01,7.21,2026-03-25
AMZN,207.24,-1.38,44201600,13.205654995144869,208.73,238.24,0,0,47862014.067,-0.98,-0.58,-3.7,-1.8,29.98,2.08,23.8,54.06,22.14,43.76,-2.26,-2.43,,-0.0139,-0.03769,-0.1145,0.01897,0.01845,8,0.1771066248389898,0.12848953140578268,0.0,-3.7,93.75999999999999,-2.26,6.98,2026-03-25
UBER,72.34,-3.7,11290539,10.47026368127285,73.86,82.02,0,0,19333391.683,-1.1,-0.61,-7.01,-3.28,33.25,2.93,79.93,13.26,6.81,42.93,-0.38,-0.43,,-0.03771,-0.07264,-0.11492,0.02095,0.01958,5,0.12932428567686954,0.8280159521435693,0.0,-5.0,92.93,-0.38,6.87,2026-03-25
KHC,21.32,0.52,22740600,5.185807264329218,23.2,24.43,2,0,16427719.983,-2.59,-0.36,-6.86,-8.29,28.62,3.11,17.8,51.69,30.51,28.54,-0.72,-0.46,,0.00517,-0.07105,-0.11924,0.01819,0.0149,5,0.037014389275093706,0.05371385842472584,0.0,-5.0,78.53999999999999,-0.72,6.86,2026-03-25
BABA,125.48,-0.46,15556795,18.430346953583367,136.82,164.59,1,0,12014912.933,-1.8,-0.58,-8.12,-7.01,44.1,2.73,61.2,14.75,24.04,30.19,-7.12,-6.72,,-0.00461,-0.08469,-0.17889,0.02752,0.03712,4,0.26837254423767626,0.5945912263210368,0.0,-5.0,80.19,-7.12,6.41,2026-03-25
V,303.76,-0.22,5655008,4.289129936966868,315.58,329.42,0,0,7273989.033,-1.39,-0.66,-1.52,-2.47,23.29,1.85,32.87,42.48,24.65,37.77,-5.63,-5.29,,-0.00224,-0.01535,-0.15627,0.01479,0.01625,3,0.021351058051612318,0.24152542372881347,0.0,-1.52,87.77000000000001,-5.63,6.37,2026-03-25
NKE,53.49,1.48,13153257,8.634517869047862,59.2,64.54,0,0,15641513.367,-1.92,-0.69,-2.96,-5.78,30.2,2.46,62.43,32.6,4.97,32.12,-2.49,-2.26,,0.01469,-0.03002,-0.11485,0.01898,0.01878,4,0.09725712637489319,0.6099202392821534,0.0,-2.96,82.12,-2.49,5.46,2026-03-25
NVDA,175.2,-0.25,182453500,3.066847818500443,182.61,188.3,0,0,172807926.733,-1.87,-0.69,-3.7,-3.44,34.19,2.74,19.55,45.54,34.91,41.3,-2.53,-1.7,,-0.00251,-0.03769,-0.07375,0.0215,0.01801,9,0.0,0.0755234297108674,0.0,-3.7,91.3,-2.53,5.23,2026-03-25
META,592.92,-1.84,13616300,3.9953061614876195,637.95,663.95,0,0,14169599.033,-2.06,-0.5,-4.78,-6.72,36.0,2.34,61.8,19.0,19.2,34.34,-15.01,-10.16,,-0.01861,-0.04894,-0.11855,0.02228,0.01569,4,0.01621848808889985,0.6020687936191425,0.0,-4.78,84.34,-15.01,3.13,2026-03-25
