simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
AVGO,342.58,-0.92,38913091,6.99651044904917,319.92,343.12,8,8,23981066.833,0.61,0.63,9.16,3.76,101.31,3.76,48.06,37.52,14.42,59.04,2.55,1.25,,-0.00921,0.08762,0.38701,0.05404,0.02726,6,0.049576300228073876,0.47203555170171263,0.63,5.0,90.96000000000001,2.55,44.49,2026-03-11
HIMS,23.47,5.91,168062056,69.84690972385906,16.47,34.15,9,4,30672604.833,-0.47,2.94,48.36,41.17,133.84,6.52,14.72,56.39,28.89,60.53,-1.83,-3.34,,0.05743,0.39445,-0.91467,0.08552,0.1517,6,1.0,0.11066551051376547,2.94,5.0,89.47,-1.83,42.84,2026-03-11
INTC,46.78,2.63,82674700,18.007452554955382,39.38,47.17,4,8,97928261.833,0.54,-0.27,8.54,2.51,176.88,4.56,54.36,44.42,1.22,54.02,0.17,0.36,,0.02599,0.08193,0.77508,0.08806,0.04498,9,0.2160837600854404,0.540320832430089,0.0,5.0,95.97999999999999,0.17,36.76,2026-03-11
NVDA,184.77,1.16,176066097,4.478126203316828,180.27,188.52,5,5,179474442.083,0.35,-0.02,2.62,-0.53,90.02,3.06,53.5,37.7,8.8,51.21,-0.09,0.8,,0.01154,0.02588,0.3151,0.04902,0.02194,9,0.011493295189224755,0.5309993496639932,0.0,2.62,98.78999999999999,-0.09,31.4,2026-03-11
XOM,148.13,-1.54,25458780,20.785129417068514,121.04,149.11,3,8,18497073.3,0.87,-0.36,-2.44,-1.48,43.77,2.57,41.48,42.59,15.93,52.78,3.02,4.11,,-0.01547,-0.02467,0.3106,0.02625,0.00961,5,0.25808778791217407,0.40071536960763066,0.0,-2.44,97.22,3.02,31.11,2026-03-11
WMT,125.12,0.63,19369207,11.633226449975453,112.72,126.64,2,8,30225310.917,0.68,-0.22,-2.18,-1.34,37.94,2.37,33.11,35.61,31.29,51.32,0.91,1.73,,0.00625,-0.02205,0.26129,0.023,0.01776,6,0.11969271678611934,0.3099934966399307,0.0,-2.18,98.68,0.91,28.86,2026-03-11
ORCL,149.4,-1.43,31068913,20.955538236661926,153.72,189.7,9,0,22282895.9,-0.96,1.1,0.26,-1.67,61.88,4.36,74.17,9.14,16.7,43.8,-3.65,-4.84,,-0.01435,0.00261,-0.06479,0.03764,0.01715,5,0.2606647099788673,0.7550401040537613,1.1,0.26,93.8,-3.65,28.82,2026-03-11
PLTR,151.14,-3.38,47399700,23.72485798832126,133.9,169.94,3,4,52277150.4,-0.04,-0.33,2.66,7.8,129.29,4.1,74.27,10.39,15.34,55.18,1.43,-1.57,,-0.0344,0.02628,0.16524,0.06791,0.02958,9,0.3025423615863797,0.7561239973986561,0.0,2.66,94.82,1.43,26.58,2026-03-11
BABA,136.85,3.17,9727751,15.345616972607099,141.13,164.59,9,0,11999594.667,-0.86,0.37,0.93,-7.46,74.16,2.54,24.52,50.75,24.73,35.04,-6.99,-5.17,,0.03125,0.00925,0.09941,0.04264,0.02212,4,0.1758314840211581,0.21688705831346197,0.37,0.93,85.03999999999999,-6.99,26.52,2026-03-11
BAC,48.56,1.38,59852945,10.038279559666176,49.94,55.21,9,0,38772205.65,-0.82,0.87,-2.82,-5.39,61.94,3.03,18.06,37.74,44.19,36.63,-1.15,-0.74,,0.01368,-0.02862,0.09001,0.03545,0.01551,7,0.09557393087675078,0.14686754823325385,0.87,-2.82,86.63,-1.15,25.62,2026-03-11
CRM,194.91,-1.95,10749759,30.266948574676384,193.88,263.03,7,1,10675970.3,-0.9,0.31,-0.58,1.91,40.79,3.99,26.37,25.25,48.37,44.66,-4.49,-7.66,,-0.01971,-0.00583,-0.39996,0.02604,0.02587,3,0.4014718514713989,0.23693908519401694,0.31,-0.58,94.66,-4.49,25.58,2026-03-11
SMCI,31.79,-0.59,27631600,7.938846199785006,30.15,32.64,0,6,33634338.517,-0.24,-0.76,3.62,0.39,87.21,5.22,4.85,66.67,28.48,49.55,-0.06,-0.13,,-0.00596,0.03554,-0.32413,0.05792,0.03578,7,0.06382630088002944,0.003685237372642529,0.0,3.62,99.55,-0.06,23.71,2026-03-11
WFC,78.3,-0.67,24933836,12.146462851048714,82.57,93.24,9,0,14985257.417,-1.26,0.61,-5.13,-7.84,65.23,3.74,27.72,36.25,36.03,32.21,-2.45,-1.66,,-0.00675,-0.05261,0.03522,0.03732,0.01648,4,0.1274538773323369,0.2515716453500976,0.61,-5.0,82.21000000000001,-2.45,23.46,2026-03-11
MRK,117.09,-0.02,5581988,10.993821087886449,106.87,119.3,0,7,11485648.683,0.58,-1.12,-2.29,-2.64,81.39,2.48,6.47,75.86,17.67,49.56,1.33,2.67,,-0.00017,-0.02313,0.44812,0.04416,0.0181,4,0.11002362928782869,0.021244309559939306,0.0,-2.29,99.56,1.33,22.72,2026-03-11
MSFT,405.76,-0.89,30029299,15.118836089236968,404.26,470.38,5,1,32115031.7,-0.97,-0.03,0.45,1.14,35.25,2.12,58.82,2.34,38.84,45.82,-6.17,-9.75,,-0.00896,0.00452,-0.11042,0.02257,0.00844,7,0.17240210364017186,0.5886624756123998,0.0,0.45,95.82,-6.17,21.33,2026-03-11
META,654.07,1.03,13463300,3.7967221894211076,640.41,665.19,0,5,13692756.367,0.02,-0.54,-0.15,0.39,34.79,2.53,4.51,55.13,40.35,49.71,-1.53,-1.57,bullish,0.01027,-0.00154,0.0157,0.02149,0.01719,4,0.001189104103747042,0.0,0.0,-0.15,99.71000000000001,-1.53,19.73,2026-03-11
AMZN,214.33,0.39,54483400,14.454330097899579,206.13,238.24,1,3,47292257.583,-0.46,-0.5,2.68,2.88,40.25,2.54,6.37,40.99,52.64,49.53,-1.98,-3.59,,0.00393,0.02648,0.04368,0.02471,0.02303,8,0.16235344444158792,0.02016041621504444,0.0,2.68,99.53,-1.98,19.14,2026-03-11
AMD,203.23,0.27,38678483,10.305244609117322,199.95,221.68,1,2,36566411.317,0.04,-0.5,6.43,0.07,196.75,3.84,16.4,76.54,7.06,48.84,-3.52,-3.24,,0.00271,0.06233,0.56949,0.09286,0.04056,7,0.0996109761928789,0.12887491870799914,0.0,5.0,98.84,-3.52,18.42,2026-03-11
HOOD,78.53,-1.03,25057900,36.31590343185017,75.6,109.14,2,1,28815729.283,-0.6,-0.49,3.23,1.75,188.99,5.02,54.21,17.63,28.16,46.11,-2.82,-3.92,,-0.01039,0.03183,0.25787,0.09165,0.04774,6,0.4929441431583774,0.5386949924127467,0.0,3.23,96.11,-2.82,18.36,2026-03-11
AAPL,260.83,0.37,37958303,5.529707914697729,255.72,270.26,0,3,47095840.083,0.25,-1.29,-1.11,-1.56,78.61,2.23,56.69,29.84,13.47,47.51,-0.01,1.56,,0.00365,-0.01113,0.20988,0.04316,0.00852,8,0.02739531319189644,0.5655755473661392,0.0,-1.11,97.50999999999999,-0.01,15.59,2026-03-11
GOOGL,307.04,0.22,29038287,8.035486912045672,303.52,328.93,0,2,35393946.733,0.19,-0.87,1.14,-0.12,171.56,2.42,5.09,62.6,32.31,48.82,-1.93,-0.73,,0.00222,0.01133,0.62736,0.07939,0.01388,7,0.06528770167231032,0.0062865814003902,0.0,1.14,98.82,-1.93,14.27,2026-03-11
TSLA,399.23,0.14,66410328,8.205804466854605,401.84,436.22,2,0,66250453.95,-0.42,-0.39,1.73,-2.3,83.52,2.94,33.61,53.93,12.46,44.22,-5.12,-4.28,,0.00139,0.01719,0.15234,0.04656,0.01998,9,0.06786324363298793,0.31541296336440494,0.0,1.73,94.22,-5.12,13.87,2026-03-11
F,12.24,0.41,61886548,5.429445010655053,13.12,13.86,2,0,65133076.0,-0.75,-0.33,-3.62,-9.3,70.28,3.54,15.63,84.37,0.0,33.12,-0.34,-0.1,,0.00409,-0.03689,0.1298,0.03973,0.01916,9,0.02587913761768159,0.12052893995230873,0.0,-3.62,83.12,-0.34,9.92,2026-03-11
KHC,23.66,-3.19,20149700,3.7180881362953797,23.69,24.59,0,0,15253606.317,-0.64,-0.69,-2.31,-3.0,35.74,2.51,96.77,0.65,2.58,41.53,-0.03,0.02,,-0.03244,-0.02339,-0.15004,0.02313,0.0176,5,0.0,1.0,0.0,-2.31,91.53,-0.03,8.36,2026-03-11
