simbolo,last_close,pct_var,volumen_ant,canal_pct,p25,p75,score_volumen,score_precio,vol_media_60,z_close,z_vol,ret_5d,ma20_pos,volat_60d,atr_pct,body_pct,wick_sup_pct,wick_inf_pct,RSI,MACD,MACD_signal,MACD_cross,rl_ult,rl_5,rl_60,rl_std_60,rl_std_5,volumen_rank,canal_pct_norm,body_pct_norm,z_vol_clipped,ret_5d_clipped,rsi_score,macd_score,score_final,fecha_senal
EXE,107.95,2.3,4230600,5.056111799741097,104.01,109.4,9,6,3521917.6,0.28,3.67,0.11,1.17,36.67,3.18,16.24,72.33,11.43,52.88,0.16,0.06,,0.02277,0.00111,-0.0829,0.02318,0.01445,3,0.03291591322535282,0.10654615173924949,3.0,0.11,97.12,0.16,42.71,2026-03-20
HIMS,24.16,4.36,35113400,62.52868766951805,16.47,31.46,7,5,31747651.667,-0.2,-0.07,1.34,23.83,134.79,8.52,71.41,12.93,15.66,57.57,0.64,-0.49,,0.0427,0.01333,-0.79236,0.08621,0.04764,7,0.9999999999999999,0.8620925773760613,0.0,1.34,92.43,0.64,37.64,2026-03-20
INTC,46.18,2.55,77790200,8.534710017574689,43.58,47.46,1,6,100450428.967,0.29,-0.57,2.06,1.75,177.24,5.0,78.32,9.32,12.37,52.22,0.1,0.2,,0.02522,0.02034,0.80969,0.08841,0.02545,9,0.09144986493776577,0.9567241851547519,0.0,2.06,97.78,0.1,25.76,2026-03-20
WFC,76.39,0.26,12950000,12.146462851048714,82.57,93.24,8,0,15333732.533,-1.6,0.55,1.51,-5.25,65.29,2.91,33.49,19.34,47.17,34.37,-3.19,-2.89,,0.00262,0.01504,0.03192,0.03735,0.01345,4,0.1522243932715961,0.3427827992330868,0.55,1.51,84.37,-3.19,24.62,2026-03-20
BABA,124.9,-7.09,17065800,15.345616972607099,141.13,164.59,9,0,11785467.333,-1.85,3.22,-6.93,-10.31,75.61,2.72,32.64,35.07,32.29,25.98,-6.15,-5.86,bearish,-0.07353,-0.07182,0.04403,0.0437,0.03465,4,0.20605617295568016,0.3311421528348397,3.0,-5.0,75.98,-6.15,24.58,2026-03-20
TSLA,380.3,-3.18,50704800,7.888908854582863,403.12,436.22,9,0,61291159.767,-1.56,0.4,-3.72,-5.08,82.67,2.98,81.48,0.0,18.52,37.14,-6.57,-5.5,,-0.03229,-0.03795,0.04686,0.04597,0.01821,9,0.08058304683368314,1.0,0.4,-3.72,87.14,-6.57,24.28,2026-03-20
PLTR,155.68,1.9,32375300,21.551905561061364,136.88,169.94,1,5,48662596.017,0.02,-0.74,1.42,6.0,128.95,3.86,46.37,8.32,45.31,58.34,2.62,1.51,,0.01887,0.0141,0.23245,0.06768,0.01727,9,0.310488640806516,0.5191728293618186,0.0,1.42,91.66,2.62,23.57,2026-03-20
AMD,205.27,2.91,28518600,10.191832100156642,200.18,221.68,3,2,35457069.05,-0.24,-0.22,3.81,2.42,196.75,3.91,78.45,4.67,16.87,51.91,-2.54,-3.19,,0.02871,0.03737,0.58323,0.09288,0.01977,7,0.11933405790553939,0.9585045193097781,0.0,3.81,98.09,-2.54,22.54,2026-03-20
MRK,114.2,-0.26,6734800,9.451911998683272,108.54,119.3,0,5,10785664.333,0.13,-0.95,-1.48,-3.67,81.48,2.24,22.89,54.73,22.39,42.18,-0.28,0.67,,-0.00262,-0.01486,0.38651,0.0442,0.00565,3,0.10688351180089067,0.19761709120788823,0.0,-1.48,92.18,-0.28,18.84,2026-03-20
JPM,287.97,0.08,10051900,6.463301715799838,297.64,317.52,5,0,9727584.617,-1.14,0.03,1.8,-2.0,55.07,2.23,22.34,31.35,46.31,40.04,-5.18,-4.81,,0.0008,0.0178,0.08203,0.03193,0.00345,3,0.05659452783928035,0.19008490824431656,0.03,1.8,90.03999999999999,-5.18,18.64,2026-03-20
WMT,121.09,-0.73,19707900,7.664005411333062,117.29,126.64,1,4,29711525.35,0.0,-0.23,-3.38,-3.23,38.39,2.1,38.08,9.01,52.91,41.94,-0.08,0.65,,-0.00732,-0.03442,0.21586,0.0233,0.01231,6,0.07679862378084268,0.4056422897836209,0.0,-3.38,91.94,-0.08,18.13,2026-03-20
ORCL,155.52,1.71,17996600,21.453685301113392,152.95,189.7,3,1,25147327.717,-0.63,-0.26,-2.29,2.49,64.7,4.39,63.01,17.43,19.55,49.89,-1.04,-2.1,,0.01699,-0.02314,-0.04027,0.03935,0.01643,5,0.3088359003654093,0.7470556012051492,0.0,-2.29,99.89,-1.04,17.78,2026-03-20
SMCI,30.79,1.45,24250500,6.5137173110861575,30.15,32.18,0,3,29509837.85,-0.3,-0.53,-0.36,-2.71,86.1,4.74,74.64,4.31,21.05,46.44,-0.24,-0.15,,0.01439,-0.00357,-0.30019,0.05728,0.02745,6,0.057442864966837405,0.9063270336894,0.0,-0.36,96.44,-0.24,16.22,2026-03-20
UBER,75.34,-1.72,13660300,10.846611633710896,73.9,82.37,0,2,19164886.533,-0.58,-0.96,3.25,1.1,36.17,3.05,45.15,54.06,0.79,49.95,-0.23,-0.71,,-0.01737,0.03196,-0.16663,0.02299,0.02421,5,0.13035195396575477,0.5024650780608052,0.0,3.25,99.95,-0.23,15.91,2026-03-20
NVDA,178.56,-1.02,155987700,3.0999609892398494,182.77,188.52,4,0,174592261.517,-0.51,-0.13,-2.5,-2.94,89.98,2.89,13.11,33.85,53.04,44.42,-0.84,-0.19,,-0.01025,-0.02533,0.27595,0.04898,0.01243,9,0.0,0.06368118323746917,0.0,-2.5,94.42,-0.84,15.66,2026-03-20
AVGO,319.84,1.24,25404500,5.6773737951432395,324.18,343.12,4,0,25221335.833,-0.5,-0.24,-4.8,-2.27,101.81,3.9,48.1,23.24,28.66,45.25,-1.06,0.7,,0.0123,-0.0492,0.30547,0.05439,0.02186,6,0.0433698137227416,0.5428649685017803,0.0,-4.8,95.25,-1.06,15.19,2026-03-20
AMZN,208.76,-0.53,37790700,13.205654995144869,208.73,238.24,1,1,47038289.217,-0.9,-0.47,-0.37,-1.1,40.54,2.44,55.56,11.77,32.68,44.44,-1.71,-2.16,,-0.0053,-0.00368,0.01321,0.0249,0.01853,8,0.17004729144329214,0.6450287592440427,0.0,-0.37,94.44,-1.71,13.34,2026-03-20
GOOGL,307.13,-0.18,19958600,6.925512522657503,306.91,328.93,0,1,32488004.917,-0.2,-0.61,1.18,0.02,171.57,2.04,54.92,15.99,29.09,49.4,-1.01,-1.32,,-0.00182,0.01172,0.57456,0.07936,0.01142,7,0.06437209321341875,0.6362640372500684,0.0,1.18,99.4,-1.01,13.06,2026-03-20
HOOD,74.16,-0.99,21875800,35.744853189335146,76.04,109.14,2,0,27838950.583,-0.96,-0.49,-2.57,-3.48,189.21,5.05,54.34,28.9,16.76,42.31,-2.6,-2.94,,-0.00993,-0.02609,0.11627,0.09173,0.03047,6,0.5493116548789982,0.6283210079430294,0.0,-2.57,92.31,-2.6,13.0,2026-03-20
V,299.71,0.23,7187100,4.2321750856584055,318.54,332.31,4,0,7072238.483,-1.75,-0.1,-2.22,-4.15,23.35,2.06,30.74,50.71,18.55,30.72,-5.88,-4.9,,0.0023,-0.0224,-0.18134,0.01483,0.01578,3,0.01905162973640303,0.30512188441522864,0.0,-2.22,80.72,-5.88,12.99,2026-03-20
KHC,21.76,-1.45,26525200,4.286646651873113,23.43,24.45,4,0,16041209.917,-2.38,-0.16,-2.55,-8.3,35.98,3.02,52.03,40.65,7.32,29.99,-0.55,-0.31,,-0.0146,-0.02586,-0.20945,0.02327,0.01998,5,0.019968216196479142,0.5966858394960285,0.0,-2.55,79.99,-0.55,12.95,2026-03-20
